position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
ol,"Encinitas, California",Torrey Pines,78,295,5.0,3,5.5,,Cincinnati,Daniel Murray,2011
qb,"Somerset, Texas",Somerset,78,215,4.8,3,5.5,,Colorado,Stevie Dorman,2011
lb,"North Miami Beach, Florida",North Miami Beach,78,225,,3,5.6,,North Carolina,Keeon Virgile,2011
db,"Eden Prairie, Minnesota",Eden Prairie,78,195,4.5,3,5.5,,Minnesota,Grayson Levine,2011
ath,"Florence, Arizona",Florence,78,190,,2,5.4,,Colorado,Kyle Washington,2011
ol,"Andover, Kansas",Andover Central,78,287,5.9,2,5.4,,Kansas State,Boston Stiverson,2011
ath,"Monroe, Georgia",Monroe Area,78,185,4.5,3,5.5,,Georgia Tech,Demontevious Smith,2011
db,"Valdosta, Georgia",Lowndes,78,170,,3,5.5,,South Florida,Kenneth Durden,2011
rb,"Covington, Georgia",Newton,65,170,,3,5.5,,Purdue,Akeem Hunt,2011
wr,"Fayetteville, Georgia",Starr's Mill,78,200,,3,5.5,,Georgia Tech,Jeff Greene,2011
rb,"Fayetteville, Georgia",Starr's Mill,78,205,4.6,2,5.4,,Georgia Tech,Zach Laskey,2011
rb,"Carrollton, Georgia",Carrollton,65,190,4.4,3,5.6,,Georgia Tech,Broderick Snoddy,2011
ath,"Elberton, Georgia",Elbert County,65,170,,3,5.5,,Illinois,Valdon Cooper,2011
ath,"Los Angeles, California",Crenshaw,65,172,,3,5.5,,UNLV,Marquis Thompson,2011
lb,"Bradenton, Florida",Southeast,78,210,,3,5.5,,Western Kentucky,Terran Williams,2011
ol,"Dublin, Georgia",West Laurens,78,260,,2,5.2,,Western Kentucky,Darrell Williams,2011
te,"Clearwater, Florida",East Lake,78,200,4.8,2,5.2,,Western Kentucky,Tyler Higbee,2011
db,"Fort Myers, Florida",Dunbar,78,175,4.6,3,5.5,,Western Kentucky,Champ Lewis,2011
db,"Washington, District of Columbia",H. D. Woodson,78,168,4.4,3,5.5,,Colorado,Sherrard Harrington,2011
ath,"Galveston, Texas",Ball,78,180,,3,5.5,,Texas A&M,Mike Evans,2011
de,"Placentia, California",El Dorado,78,240,,2,5.3,,UC Davis,Luke Wood,2011
de,"Lewisville, North Carolina",Forsyth Country Day School,78,220,4.7,3,5.6,,North Carolina,Tyler Alberts,2011
k,"Carroll, Ohio",Bloom Carroll,78,170,,2,5.2,,Bowling Green,Tyler Tate,2011
db,"Fishers, Indiana",Fishers,65,161,4.6,2,5.2,,Bowling Green,Brian Sutton,2011
te,"Toledo, Ohio",St. John's,78,240,4.9,2,5.4,,Bowling Green,Zach Steinmetz,2011
db,"Ft, Lauderdale, Florida",St. Thomas Aquinas,65,174,,2,5.2,,Bowling Green,Johnny Joseph,2011
qb,"Harrisburg, Pennsylvania",Bishop McDevitt,78,194,,3,5.5,,Bowling Green,Matt Johnson,2011
db,"West Palm Beach, Florida",Dwyer,65,175,,2,5.4,,Bowling Green,Darrell Hunter,2011
ol,"Pickerington, Ohio",Pickerington North,78,275,,3,5.5,,Bowling Green,Alex Huettel,2011
ath,"Opa Locka, Florida",Monsignor Pace,65,165,,2,5.4,,Bowling Green,Travis Greene,2011
wr,"Cleveland Heights, Ohio",Cleveland Heights,65,165,,2,5.4,,Bowling Green,Diontre Delk,2011
wr,"Delray Beach, Florida",American Heritage School,78,165,4.5,3,5.6,,Bowling Green,Herve Coby,2011
de,"Bellbrook, Ohio",Bellbrook,78,227,4.6,2,5.4,,Bowling Green,Bryan Baird,2011
ath,"Oklahoma City, Oklahoma",Millwood,78,170,,3,5.5,,Utah State,Brandon Swindall,2011
qb,"Bradenton, Florida",Southeast,78,181,,2,5.4,,Western Kentucky,Dyron Speight,2011
de,"Fullerton, California",Fullerton C.C.,78,240,4.7,2,5.2,,Middle Tennessee State,Kevin Pope,2011
te,"Phoenix, Arizona",Scottsdale Christian,78,260,5.0,2,5.2,,Indiana,Matt Dooley,2011
lb,"Scranton, Pennsylvania",Lackawanna C.C.,78,240,4.8,2,5.2,,Cincinnati,Greg Blair,2011
db,"Los Altos, California",Foothill College,78,190,4.4,2,5.2,,Oregon State,Mishawn Cummings,2011
db,"Fort Thomas, Kentucky",Highlands,78,180,4.7,2,5.2,,Illinois,Austin Abner,2011
wr,"El Cajon, California",Grossmont C.C.,78,185,4.6,0,,,UC Davis,Alex McLeland,2011
de,"Mequon, Wisconsin",Homestead,78,255,,2,5.4,,Texas Tech,Donte Phillips,2011
ol,"Columbia, Tennessee",Columbia Central,78,305,5.4,3,5.6,,Georgia Tech,Shaq Mason,2011
lb,"Fort Lauderdale, Florida",Dillard,78,190,4.5,3,5.6,,Western Kentucky,Daerius Washington,2011
db,"Jacksonville, Florida",Raines,78,170,,2,5.3,,North Carolina,Samuel Smiley,2011
qb,"Riverside, California",Riverside C.C.,78,185,4.8,0,,,Morgan State,Nader Furrha,2011
wr,"Albuquerque, New Mexico",Eldorado,78,200,,2,5.2,,Colorado,Tyler McCulloch,2011
te,"Macon, Georgia",Stratford Academy,78,230,4.8,0,,,Valparaiso,Drew Akacki,2011
qb,"Knoxville, Tennessee",Catholic,78,211,4.8,2,5.4,,Massachusetts,Mike Wegzyn,2011
lb,"Thatcher, Arizona",Eastern Arizona J.C.,78,240,4.7,0,,,Southern University,Demonte Hill,2011
ol,"Torrance, California",El Camino C.C.,78,290,4.9,3,5.6,,Utah,Miles Mason,2011
ol,"Wilmington, California",Los Angeles Harbor C.C.,78,285,4.9,3,5.5,,Mississippi State,Joey Trapp,2011
wr,"Bradenton, Florida",Southeast,78,155,4.5,3,5.5,,Western Kentucky,Boe Brand,2011
qb,"Brooklyn, New York",ASA College,78,190,,0,,,Tennessee-Martin,Travis Eakin,2011
lb,"Hartland, Wisconsin",Arrowhead,78,218,4.6,3,5.5,,Wisconsin,Derek Landisch,2011
de,"Houston, Texas",Second Baptist,78,240,,2,5.2,,Houston,Alex Cooper,2011
db,"Madison, Wisconsin",Madison Memorial,78,210,4.5,3,5.5,,Wisconsin,Jordan Fredrick,2011
de,"Tyrone, Georgia",Sandy Creek,78,220,4.7,2,5.4,,Western Kentucky,Gavin Rocker,2011
rb,"Atlanta, Georgia",Westminster,65,153,4.4,3,5.5,,Cincinnati,Ralph David Abernathy,2011
db,"San Jacinto, California",Mount San Jacinto C.C.,78,185,4.5,0,,,Eastern Kentucky,Cejay Ceniza,2011
de,"Stone Mountain, Georgia",Stephenson,78,230,4.7,3,5.5,,Mississippi State,Preston Smith,2011
dt,"Auburn, Alabama",Auburn,78,328,,2,5.4,,Western Kentucky,Jamichael Payne,2011
dt,"Little Rock, Arkansas",Pulaski Academy,78,270,4.8,3,5.5,,Louisiana Tech,Dirk Tanner,2011
lb,"Eugene, Oregon",Marist,78,218,4.7,3,5.6,,Washington State,Logan Mayes,2011
de,"Hennessey, Oklahoma",Hennessey,78,270,,2,5.3,,Tulsa,Derrick Luetjen,2011
de,"Norwalk, California",Cerritos C.C.,78,245,,2,5.2,,Washington State,Eli Edwards,2011
wr,"Coffeyville, Kansas",Coffeyville C.C.,78,195,,3,5.6,,Alabama,Duron Carter,2011
db,"Apopka, Florida",Apopka,65,170,,2,5.4,,Washington State,Spencer Waseem,2011
lb,"Kensington, Ohio",Carrollton,78,200,4.6,2,5.3,,Iowa,Johnny Lowdermilk,2011
db,"Boonville, North Carolina",Starmount,78,190,4.7,0,,,Campbell,Jake Barr,2011
rb,"Sarasota, Florida",Riverview,65,165,,2,5.4,,Western Kentucky,John Evans,2011
ath,"Miami, Florida",La Salle,65,170,4.4,2,5.3,,New Haven,Courtney Moshood,2011
db,"Kennesaw, Georgia",North Cobb,78,205,4.4,3,5.5,,Georgia Tech,Darren Waller,2011
dt,"El Cajon, California",Grossmont C.C.,78,300,,2,5.2,,Iowa State,Henry Simon,2011
ol,"North Andover, Massachusetts",Brooks School,78,250,,2,5.2,,Army,Ryan Gibeley,2011
qb,"Land O' Lakes, Florida",Land O' Lakes,78,205,,3,5.5,,Cincinnati,Stephen Weatherford,2011
wr,"Seffner, Florida",Armwood,78,160,,3,5.5,,Western Michigan,A.J. King,2011
de,"Miami, Florida",Miami Central,78,218,,3,5.5,,Cincinnati,Dwight Jackson,2011
ath,"Lakeland, Florida",Tenoroc,78,170,,2,5.2,,Arizona State,Stanley Absanon,2011
de,"Cumming, Georgia",South Forsyth,78,235,,2,5.4,,Georgia Tech,Kyle Travis,2011
de,"San Jose, California",Valley Christian,78,200,,2,5.2,,Army,Bryan Houp,2011
ol,"Council Bluffs, Iowa",Iowa Western C.C.,78,290,,2,5.4,,Rutgers,Dallas Hendrikson,2011
rb,"Towson, Maryland",Towson,65,170,4.6,0,,,St. Francis (PA),Damen Jones,2011
rb,"Jonesboro, Georgia",Mt Zion,65,196,4.4,3,5.5,,Western Kentucky,Quartterrio Morgan,2011
te,"Indianola, Mississippi",Gentry,78,238,,3,5.5,,Mississippi State,Rufus Warren,2011
db,"San Pedro, California",Los Angeles Harbor C.C.,65,210,,0,,,Western Carolina,Ahmad Wood,2011
db,"Fayetteville, North Carolina",Jack Britt,78,190,,0,,,Western Carolina,J.D. Polk,2011
de,"Orlando, Florida",Lake Highland,78,235,,0,,,Western Carolina,Julian Johnson,2011
db,"Avon, Connecticut",Avon Old Farms,78,180,4.6,0,,,Western Carolina,Christon Gill,2011
wr,"Pomona, California",Garey,78,190,,2,5.4,,Washington State,Dominique Williams,2011
db,"Lecanto, Florida",Lecanto,78,185,,2,5.3,,Army,Addison Holstein,2011
k,"Santa Clarita, California",College of the Canyons,78,195,4.7,0,,,Norfolk State,Everett Goldberg,2011
qb,"Durham, North Carolina",Hillside,78,193,4.5,3,5.6,,Georgia Tech,Vad Lee,2011
rb,"Pensacola, Florida",Catholic,65,180,,3,5.5,,Western Kentucky,Marquis Sumler,2011
lb,"Meridian, Idaho",Rocky Mountain,65,208,,2,5.2,,Army,JT Trompke,2011
lb,"Lincoln, Alabama",Lincoln,78,215,4.5,2,5.2,,UAB,Desmond Wills,2011
lb,"Mission Viejo, California",Saddleback C.C.,78,220,,0,,,Rhode Island,Alex Castellanos,2011
dt,"Norwalk, California",Cerritos C.C.,78,300,,3,5.6,,New Mexico State,Walton Taumoepeau,2011
te,"Indianapolis, Indiana",Warren Central,78,245,,2,5.4,,Western Kentucky,Devin Scott,2011
db,"Columbus, Georgia",Carver,78,190,,3,5.5,,Georgia,Quintavious Harrow,2011
wr,"Keller, Texas",Fossil Ridge,78,190,4.4,2,5.4,,Kansas State,Steven West,2011
wr,"Bel Air, Maryland",John Carroll,78,190,4.6,0,,,Delaware,D.J. Owens,2011
lb,"Cincinnati, Ohio",Colerain,78,200,,3,5.5,,Northwestern,Andrew Smith,2011
ol,"Tucker, Georgia",Tucker,78,245,,3,5.5,,Louisville,Aaron Epps,2011
qb,"Kenosha, Wisconsin",Bradford,78,205,,2,5.3,,Army,Gino DeBartolo,2011
wr,"Upper Marlboro, Maryland",Frederick Douglass,78,190,4.5,0,,,Delaware State,Milton Williams,2011
db,"Loveland, Ohio",Loveland,65,175,4.5,0,,,Dayton,Zach Elias,2011
de,"Gainesville, Georgia",East Hall,78,220,,3,5.6,,Georgia Tech,Chaz Cheeks,2011
de,"Mission Viejo, California",Saddleback C.C.,78,255,4.8,2,5.4,,Oregon State,Blake Harrah,2011
de,"Glendale, Arizona",Glendale C.C.,78,223,4.6,3,5.6,,Oregon State,Rusty Fernando,2011
qb,"Hurst, Texas",L. D. Bell,78,211,,2,5.2,,Western Kentucky,James Mauro,2011
ol,"Hollywood, Florida",Chaminade Madonna,78,300,,2,5.4,,Indiana,Gregory Lewis,2011
rb,"Seffner, Florida",Armwood,65,180,,2,5.4,,Pennsylvania,Kyle Wilcox,2011
ol,"Albany, Georgia",Monroe,78,280,,3,5.6,,Georgia Tech,Bryan Chamberlain,2011
rb,"New Orleans, Louisiana",Edna Karr,65,190,4.4,0,,,Howard,Aquanius Freeman,2011
db,"Homestead, Florida",Homestead,65,180,,3,5.5,,Marshall,Keith Baxter,2011
wr,"Stockton, California",St. Mary's,78,190,,2,5.2,,Cal Poly,Alex Michaels,2011
de,"Dolton, Illinois",Thornridge,78,215,,2,5.3,,Western Kentucky,Dimitri Johnson,2011
wr,"Dallas, Texas",Kimball,78,175,,3,5.5,,New Mexico State,Austin Franklin,2011
rb,"Bowie, Maryland",Bowie,78,215,4.5,0,,,St. Francis (PA),James Holley,2011
qb,"Lakewood, Washington",Clover Park,78,205,,2,5.4,,Washington State,Tana Pritchard,2011
db,"Ephraim, Utah",Snow College,65,200,4.5,2,5.4,,Brigham Young,Preston Hadley,2011
te,"Elizabethtown, Kentucky",Elizabethtown,78,245,,3,5.5,,Western Kentucky,Mitchell Henry,2011
wr,"Huntington Beach, California",Golden West C.C.,78,201,,0,,,Alabama State,Pete Adams,2011
dt,"Milwaukee, Wisconsin",Marquette University,78,260,,3,5.5,,Michigan State,Mark Scarpinato,2011
ol,"Brenham, Texas",Blinn C.C.,78,285,,2,5.4,,Houston,Josh McNeill,2011
qb,"Perkinston, Mississippi",Gulf Coast C.C.,78,220,,2,,,Akron,Clayton Moore,2011
de,"Biloxi, Mississippi",Biloxi,78,240,,2,5.2,,Mississippi,Hawtin Buchanan,2011
te,"Exton, Pennsylvania",Downingtown East,78,225,4.7,3,5.5,,Rutgers,Tyler Kroft,2011
de,"Fort Scott, Kansas",Fort Scott C.C.,78,250,,3,5.6,,Arizona State,Davon Coleman,2011
lb,"Drexel Hill, Pennsylvania",Monsignor Bonner,78,215,4.5,2,5.2,,Iowa,Marcus Collins,2011
lb,"Scranton, Pennsylvania",Lackawanna C.C.,78,215,4.5,3,5.6,,West Virginia,Josh Francis,2011
dt,"Council Bluffs, Iowa",Iowa Western C.C.,78,285,4.8,4,5.8,,Oregon,Jared Ebert,2011
rb,"Lakeland, Florida",Lake Gibson,65,195,,3,5.5,,Marshall,Remi Watson,2011
wr,"Yuma, Arizona",Arizona Western C.C.,78,200,4.5,2,5.2,,Middle Tennessee State,Jamal Gray,2011
qb,"Phoenix, Arizona",Shadow Mountain,65,170,,2,5.2,,Wyoming,Zaquoya Parham,2011
dt,"Sanford, Florida",Seminole,78,310,,2,5.4,,Grambling State,Lessort Tresalus,2011
db,"Orlando, Florida",Olympia,78,210,,3,5.6,,South Florida,Corian Hamilton,2011
db,"Pompano Beach, Florida",Blanche Ely,65,165,,2,5.4,,Northern Colorado,Courtney Hall,2011
db,"Westlake Village, California",Oaks Christian,78,184,,0,,,North Dakota State,Brian Fifita,2011
ath,"Havelock, North Carolina",Havelock,65,170,4.5,2,5.4,,East Carolina,Danny Webster,2011
qb,"Cheshire, Connecticut",Cheshire Academy,78,195,4.7,3,5.7,,East Carolina,Cody Keith,2011
de,"Milledgeville, Georgia",Georgia Military College,78,275,4.9,3,5.5,,East Carolina,Leroy Vick,2011
wr,"Myrtle Beach, South Carolina",Myrtle Beach,78,175,4.5,3,5.5,,East Carolina,Donte Sumpter,2011
de,"Southport, North Carolina",South Brunswick,78,242,5.7,2,5.4,,East Carolina,Terrell Stanley,2011
ath,"Greensboro, North Carolina",Northern Guilford,65,152,4.7,2,5.4,,East Carolina,Rocco Scarfone,2011
ol,"Roxboro, North Carolina",Person High,78,317,,2,5.3,,East Carolina,Tre Robertson,2011
lb,"Greenville, North Carolina",South Central,78,196,5.0,2,5.4,,East Carolina,Montese Overton,2011
ol,"Virginia Beach, Virginia",Ocean Lakes,78,268,,2,5.4,,East Carolina,Chaz Lowery,2011
db,"Suffolk, Virginia",Nansemond Suffolk Academy,78,189,4.5,2,5.4,,East Carolina,Domonique Lennon,2011
de,"Ventura, California",Ventura C.C.,78,250,4.6,3,5.6,,East Carolina,John Lattimore,2011
ol,"Monroe, North Carolina",Piedmont,78,268,,2,5.4,,East Carolina,Stewart Hinson,2011
db,"Anderson, South Carolina",T. L. Hanna,65,170,,3,5.5,,East Carolina,Glen Hilliard,2011
rb,"Winston-Salem, North Carolina",Parkland,78,200,4.5,2,5.4,,East Carolina,Chris Hairston,2011
dt,"Oak Ridge, North Carolina",Oak Ridge Military Academy,78,279,5.2,2,5.4,,East Carolina,William Foxx,2011
lb,"Durham, North Carolina",Hillside,78,208,4.8,2,5.4,,East Carolina,Treshawn Council,2011
lb,"Gastonia, North Carolina",Ashbrook,78,205,,3,5.5,,East Carolina,Zeek Bigger,2011
de,"Virginia Beach, Virginia",Bayside,78,249,4.7,2,5.3,,East Carolina,Jeton Beavers,2011
de,"El Dorado, Kansas",Butler County C.C.,78,245,4.6,4,6.0,,Florida State,Cornellius Carradine,2011
ol,"Wahpeton, North Dakota",North Dakota State College of Science,78,320,,4,5.9,,Florida State,Jacob Fahrenkrug,2011
lb,"Garden City, Kansas",Garden City C.C.,78,215,4.5,3,5.6,,Wyoming,Korey Jones,2011
de,"Iowa Falls, Iowa",Ellsworth C.C.,78,250,,3,5.5,,Wyoming,Miraldo Michel,2011
qb,"Salem, Oregon",West Salem,78,185,,2,5.4,,Wyoming,Brett Smith,2011
rb,"Texarkana, Texas",Texas,65,186,,2,5.4,,Wyoming,Kody Sutton,2011
ol,"Raceland, Kentucky",Raceland,78,315,5.0,2,5.4,,Marshall,Sebastian Johansson,2011
qb,"Milton, Florida",Milton,78,190,,3,5.5,,South Florida,Matt Floyd,2011
lb,"Delray Beach, Florida",Atlantic,78,218,,3,5.5,,Minnesota,Jephete Matilus,2011
ol,"Orlando, Florida",Freedom,78,270,5.3,2,5.4,,Marshall,Josue Joseph,2011
ol,"Naples, Florida",Gulf Coast,78,275,5.3,2,5.2,,Marshall,Anthony Spano,2011
qb,"Miami, Florida",Miami Central,78,170,,3,5.5,,Marshall,Rakeem Cato,2011
qb,"Stafford, Virginia",Colonial Forge,78,210,4.6,2,5.4,,Marshall,Blake Frohnapfel,2011
te,"Stafford, Virginia",Colonial Forge,78,210,4.7,3,5.5,,Marshall,Eric Frohnapfel,2011
ath,"Bealeton, Virginia",Liberty,78,210,4.6,2,5.4,,Marshall,Cortez Carter,2011
wr,"Hialeah, Florida",Hialeah,65,180,4.5,3,5.6,,Marshall,Craig Wilkins,2011
ol,"Springfield, Minnesota",Springfield,78,280,5.3,3,5.5,,Wisconsin,Tyler Marz,2011
de,"Groveland, Florida",South Lake,78,210,,2,5.4,,Western Kentucky,Lawrence Campbell,2011
ol,"San Francisco, California",City College of San Francisco,78,290,5.2,3,5.7,,USC,David Garness,2011
ol,"San Mateo, California",College of San Mateo,78,290,,3,5.5,,USC,Jeremy Galten,2011
lb,"Fort Lauderdale, Florida",St. Thomas Aquinas,78,205,,2,5.3,,Eastern Illinois,Ken Hankerson,2011
rb,"Tampa, Florida",Robinson,65,164,,2,5.2,,Gardner-Webb,J.J. Hubbard,2011
wr,"Oroville, California",Butte C.C.,78,170,4.4,2,5.2,,Arizona State,Rashad Ross,2011
rb,"Bothell, Washington",Bothell,65,186,4.5,2,5.2,,Army,Luke Proulx,2011
db,"Visalia, California",College of the Sequoias,78,212,,2,5.2,,Hawaii,Brandon Leslie,2011
ath,"Maple Park, Illinois",Kaneland,78,205,,2,5.2,,Army,Taylor Andrews,2011
k,"Adelaide, NA",Australian Institute of Sport,78,210,,2,5.2,,Wake Forest,Alexander Kinal,2011
db,"Fort Wayne, Indiana",Snider,78,180,,2,5.2,,Army,Kendal Frederick,2011
ol,"San Jose, California",Santa Teresa,78,265,,2,5.2,,Army,Wyatt Wilkerson,2011
dt,"Richardson, Texas",Canyon Creek Christian Academy,78,260,,2,5.2,,Army,Chris Smythe,2011
lb,"Mesa, Arizona",Desert Ridge,78,210,,2,5.2,,Army,Jake Watts,2011
de,"Wilmington, California",Los Angeles Harbor C.C.,78,275,4.8,2,5.2,,Middle Tennessee State,Paramore Tapa,2011
db,"Los Angeles, California",West Los Angeles C.C.,78,205,,2,5.2,,Arizona State,Kevin Ayers,2011
wr,"Pasadena, California",Muir,78,180,,2,5.2,,Arizona State,Karl Holmes,2011
db,"Pahokee, Florida",Pahokee,65,170,,2,5.3,,Arizona State,Joe Eason,2011
wr,"Frisco, Texas",Liberty,78,195,4.6,3,5.5,,Western Kentucky,Cameron Brown,2011
wr,"Fort Worth, Texas",Arlington Heights,78,205,4.4,3,5.6,,Kansas,Marquis Jackson,2011
rb,"Ocala, Florida",Trinity Catholic,65,203,,2,5.3,,Samford,Jeremiaha Gates,2011
de,"Lithonia, Georgia",Lithonia,78,265,,2,5.2,,Georgia Tech,Jimmie Kitchen,2011
k,"Tipp City, Ohio",Tippecanoe,65,185,4.8,0,,,Dayton,Kyle Pignatiello,2011
lb,"Hyattsville, Maryland",DeMatha,78,223,4.7,2,5.3,,Delaware State,Elbie Williams,2011
wr,"Westlake Village, California",Oaks Christian,78,195,4.5,3,5.5,,Duke,Blair Holliday,2011
te,"Modesto, California",Modesto Christian,78,238,4.7,3,5.5,,UCLA,Raymond Nelson,2011
lb,"Loganville, Georgia",Grayson,78,215,4.6,2,5.4,,North Carolina State,Michael Peek,2011
de,"Lithonia, Georgia",Lithonia,78,230,,3,5.5,,North Carolina State,Dave Mann,2011
db,"New Berlin, New York",Milford Academy,78,206,,4,5.8,,North Carolina State,Rodman Noel,2011
db,"Scottsdale, Arizona",Chaparral,65,190,,2,5.4,,Texas State,Colby Targun,2011
de,"Fort Pierce, Florida",Westwood,78,212,,2,5.4,,Buffalo,Wonderful Terrific Monds II,2011
ol,"Chandler, Arizona",Hamilton,78,260,,0,,,San Diego,Nic Cosenza,2011
qb,"La Habra, California",La Habra,78,194,,2,5.4,,Washington State,Cody Clements,2011
wr,"Weston, Massachusetts",Rivers School,78,191,4.6,3,5.5,,Nebraska,Taariq Allen,2011
ol,"Roswell, New Mexico",New Mexico Military Institute,78,350,,2,5.4,,Western Kentucky,Cliff Burns,2011
rb,"Galloway, New Jersey",Absegami,65,190,4.4,2,5.4,,Rutgers,Ben Martin,2011
ol,"Jacksonville, Florida",Ed White,78,280,,3,5.5,,Rutgers,Kaleb Johnson,2011
rb,"Pflugerville, Texas",Pflugerville,65,205,4.5,3,5.5,,Oregon State,Storm Woods,2011
rb,"Berlin, Connecticut",Berlin,78,197,4.5,2,5.4,,Connecticut,Max DeLorenzo,2011
wr,"Miami, Florida",Miami Central,65,182,4.4,3,5.5,,Marshall,Tommy Shuler,2011
db,"Sugar Land, Texas",Kempner,65,165,,2,5.3,,North Texas,Jamone Greer,2011
de,"Hazel Green, Alabama",Hazel Green,78,210,4.6,3,5.5,,Western Kentucky,T.J. Smith,2011
ath,"Chandler, Arizona",Hamilton,65,175,,2,5.3,,Boise State,Malcolm Holland,2011
ol,"Fort Lauderdale, Florida",Dillard,78,265,,2,5.4,,Western Kentucky,Dwayne Montgomery,2011
rb,"Matthews, North Carolina",Butler,65,195,4.5,3,5.5,,South Carolina State,Deion Walker,2011
db,"Charlotte, North Carolina",Butler,78,193,,2,5.4,,South Carolina State,Austin Stewart,2011
wr,"Jonesboro, Georgia",Mt Zion,78,180,,0,,,South Carolina State,Austin Smith,2011
ath,"Hemingway, South Carolina",Carvers Bay,78,180,,0,,,South Carolina State,Tevin Richard,2011
dt,"Winston Salem, North Carolina",Mount Tabor,78,285,,2,5.4,,South Carolina State,Chris Manns,2011
lb,"Fork Union, Virginia",Fork Union Military Academy,78,205,,2,5.4,,South Carolina State,Justin Hughes,2011
te,"North Myrtle Beach, South Carolina",North Myrtle Beach,78,210,,0,,,South Carolina State,Temmarick Hemingway,2011
ol,"James Island, South Carolina",James Island School,78,315,,0,,,South Carolina State,Jairon Harrison,2011
dt,"Spencer, North Carolina",North Rowan,78,260,,0,,,South Carolina State,Javon Hargrave,2011
ol,"Mullins, South Carolina",Mullins,78,310,,0,,,South Carolina State,Avery Grant,2011
ol,"Charlotte, North Carolina",Mallard Creek,78,281,5.5,3,5.5,,South Carolina State,Devin Flowers,2011
ath,"North Bethesda, Maryland",Georgetown Prep,78,185,,0,,,Bryant,Bobby Rutland,2011
db,"Bethesda, Maryland",Landon School,65,180,4.5,0,,,Bryant,Antione Hudson,2011
ol,"North Las Vegas, Nevada",Canyon Springs,78,265,,0,,,Southern University,Brandon Johnson,2011
ol,"Oroville, California",Butte C.C.,78,270,,2,5.4,,Idaho,A.J. Jones,2011
dt,"Fayetteville, Georgia",Whitewater,0,,,0,,,Georgia State,McClain Head,2011
lb,"Albany, Georgia",Dougherty,78,235,,0,,,Georgia State,Qwontez Mallory,2011
qb,"Snellville, Georgia",Brookwood,0,,,0,,,Georgia State,Ben McLane,2011
ath,"Roswell, Georgia",Roswell,78,210,,2,5.3,,Georgia State,Nick Henderson,2011
ol,"Nashville, Tennessee",Pearl-Cohn,78,265,,0,,,Georgia State,David Huey,2011
de,"Atlanta, Georgia",Mays,78,230,,0,,,Georgia State,Roderick Thompson,2011
db,"Milledgeville, Georgia",Georgia Military College,78,185,,0,,,Georgia State,Demazio Skelton,2011
db,"Milledgeville, Georgia",Georgia Military College,78,185,4.5,0,,,Georgia State,D'Mario Gunn,2011
rb,"Etiwanda, California",Etiwanda,65,180,,2,5.4,,Washington State,Marcus Mason,2011
ol,"Everett, Washington",Archbishop Murphy,78,305,,0,,,Eastern Washington,Julius Tevaga,2011
de,"San Pablo, California",Contra Costa C.C.,78,225,,2,5.4,,Washington State,Niko Aumua,2011
db,"Nashville, Tennessee",Brentwood Academy,78,187,4.5,2,5.4,,Navy,William Beaird,2011
rb,"China Grove, North Carolina",Jesse C. Carson,65,175,4.5,0,,,Western Carolina,Shaun Warren,2011
qb,"Charlotte, North Carolina",North Carolina Tech,78,200,,0,,,Western Carolina,Jawan Simmons,2011
k,"Mount Holly, North Carolina",East Gaston,65,160,,0,,,Western Carolina,Richard Sigmon,2011
dt,"Novato, California",Santa Rosa J.C.,78,285,,0,,,Western Carolina,Andre Shishkin,2011
db,"Chatham, Virginia",Hargrave Military Academy,78,170,,0,,,Western Carolina,Isaiah Moore,2011
ath,"Cary, North Carolina",Panther Creek,78,190,4.6,2,5.3,,Western Carolina,Isaiah Johnson,2011
ath,"Ahoskie, North Carolina",Hertford County,78,210,,0,,,Western Carolina,Petey Boone,2011
db,"Atlanta, Georgia",Therrell,78,195,,0,,,Western Carolina,Karnorris Benson,2011
rb,"Westlake Village, California",Westlake,65,182,,2,5.2,,Cal Poly,Tavior Mowry,2011
rb,"Oroville, California",Butte C.C.,78,175,4.4,0,,,Morgan State,Travis Davidson,2011
de,"Laveen, Arizona",Fairfax,78,230,4.8,3,5.5,,Arizona,Reggie Gilbert,2011
db,"Pinole, California",Pinole Valley,78,200,,3,5.5,,Washington,Travis Feeney,2011
dt,"Bakersfield, California",Liberty,78,280,4.9,3,5.5,,USC,Cody Temple,2011
ol,"Scottsdale, Arizona",Chaparral,78,215,,2,5.2,,USC,Peter McBride,2011
te,"The Woodlands, Texas",The Woodlands,78,230,4.7,3,5.6,,Arizona,Michael Cooper,2011
te,"University Place, Washington",Curtis,78,235,4.8,3,5.6,,Washington State,Max Hersey,2011
rb,"Wilmington, California",Los Angeles Harbor C.C.,65,190,4.4,3,5.7,,Utah,John White,2011
rb,"Oakland, California",Laney C.C.,65,205,4.5,3,5.6,,California,C.J. Anderson,2011
lb,"Miami, Florida",Gulliver Prep,65,210,4.6,0,,,Marist,Jorge Sanz,2011
db,"Indianapolis, Indiana",Warren Central,78,185,4.4,3,5.5,,Western Kentucky,Eric Robinson-Berry,2011
te,"Salem, Oregon",South Salem,78,230,4.7,2,5.3,,Eastern Washington,Jake Withnell,2011
rb,"Portland, Oregon",Jesuit,65,185,4.5,2,5.4,,Eastern Washington,Jordan Talley,2011
wr,"Fremont, California",Brookside Christian,65,180,,0,,,Eastern Washington,Shaquille Hill,2011
ol,"Graham, Washington",Graham-Kapowsin,78,280,,2,5.3,,Eastern Washington,Thomas Gomez,2011
