position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
rb,"Fort Smith, Arkansas",Southside,78,252,5.0,2,5.2,,Mississippi State,Ethan Stockett,2007
db,"Altoona, Alabama",Susan Moore,78,164,4.6,2,5.2,,Mississippi State,Zach Smith,2007
qb,"Montgomery, Alabama",Carver,78,206,4.8,2,5.1,,Mississippi State,Chris Relf,2007
k,"Vicksburg, Mississippi",Warren Central,78,220,4.9,2,4.9,,Mississippi State,Eric Richards,2007
db,"Wesson, Mississippi",Copiah-Lincoln C.C.,65,185,4.5,2,5.4,,Mississippi State,Jasper O'Quinn,2007
db,"Booneville, Mississippi",Northeast Mississippi C.C.,65,185,4.5,2,5.2,,Mississippi State,Chris Nance,2007
te,"Senatobia, Mississippi",Magnolia Heights,78,250,5.0,2,5.4,,Mississippi State,Addison Lawrence,2007
lb,"Gilbertown, Alabama",Southern Choctaw,78,200,4.6,2,5.0,,Mississippi State,Terrell Johnson,2007
de,"Moorhead, Mississippi",Mississippi Delta C.C.,78,227,4.7,3,5.5,,Mississippi State,Jimmie Holmes,2007
ath,"DeKalb, Mississippi",Kemper County,78,201,4.5,3,5.5,,Mississippi State,Marcus Green,2007
lb,"Port Gibson, Mississippi",Port Gibson,78,210,4.5,2,5.4,,Mississippi State,Maurice Crutison,2007
lb,"Tallahassee, Florida",Lincoln,65,190,4.4,2,5.4,,Mississippi State,Karlin Brown,2007
db,"Hazlehurst, Mississippi",Hazlehurst Senior,65,175,4.5,2,5.3,,Mississippi State,Damein Anderson,2007
rb,"Hugo, Oklahoma",Hugo,65,175,4.5,0,,,Kentucky,Derrick Locke,2007
ol,"Compton, California",Compton C.C.,78,288,5.1,3,5.5,,Kansas State,Eldridge Sims,2007
ol,"Compton, California",Compton C.C.,78,300,5.3,3,5.5,,Kansas State,Eric Benoit,2007
wr,"Yazoo City, Mississippi",Yazoo City,78,175,4.5,0,,,Houston,Ronnie Tubbs,2007
de,"Walnut, California",Mt. San Antonio C.C.,78,265,,0,,,Arizona State,Paul Unga,2007
lb,"Fork Union, Virginia",Fork Union Military Academy,78,212,,2,5.2,,Connecticut,Corey Stringer,2007
ol,"Seaside, Oregon",Seaside,78,250,,0,,,Princeton,Daniel Copenhaver,2007
lb,"Oxnard, California",Pacifica,78,205,,2,5.2,,Brigham Young,Masi Tuitama,2007
rb,"Fork Union, Virginia",Fork Union Military Academy,65,213,4.5,3,5.5,,Marshall,Jo Jo Cox,2007
de,"Fresno, California",Fresno City C.C.,78,240,,2,5.4,,Texas Tech,Brandon Sharpe,2007
ol,"Miami, Florida",Miami Palmetto,78,253,5.1,0,,,Baylor,Larry Bradley,2007
qb,"Brazil, Indiana",Northview,78,186,4.9,0,,,Indiana State,Broc Miller,2007
rb,"Louisville, Kentucky",Western,65,157,4.7,0,,,Indiana State,Justin Collins,2007
rb,"Visalia, California",College of the Sequoias,65,165,4.4,0,,,North Carolina A&T,David Robinson,2007
db,"Jackson, Mississippi",Hinds C.C.,65,180,4.4,0,,,North Carolina A&T,Michael Pace,2007
rb,"Dallas, Texas",Carter,65,190,4.6,2,5.3,,Howard,Michael Hicks,2007
ol,"Union, New Jersey",Union,78,318,5.2,3,5.5,,Rutgers,Desmond Stapleton,2007
ath,"Andover, New Hampshire",Proctor Academy,78,193,,2,5.0,,Connecticut,Isiah Moore,2007
ath,"Bridgton, Maine",Bridgton Academy,78,177,4.4,3,5.7,,Connecticut,James Nixon,2007
lb,"Springdale, Arkansas",Shiloh Christian,78,194,4.6,0,,,Missouri State,David Ingram,2007
ol,"Tyler, Texas",Tyler J.C.,78,300,,0,,,Missouri State,Kevaughn Brown,2007
db,"Santa Rosa, California",Santa Rosa J.C.,78,205,4.6,0,,,Missouri State,Kyle Aber,2007
rb,"Mansfield, Texas",Mansfield Summit,65,181,4.4,3,5.5,,Missouri State,Brandon Oliver,2007
rb,"Mansfield, Texas",Mansfield Summit,65,199,,2,5.3,,Missouri State,Stephen Johnston,2007
qb,"Rogers, Arkansas",Rogers,78,180,,0,,,Missouri State,Cody Kirby,2007
qb,"Lufkin, Texas",Lufkin,78,180,4.5,2,5.3,,Stephen F. Austin,Jeremy Claybon,2007
rb,"Orange Park, Florida",Orange Park,65,185,4.5,2,5.1,,Bethune-Cookman,Brian Sumlar,2007
te,"Clifton, New Jersey",Clifton,78,223,4.7,0,,,Colgate,Nick Cvetic,2007
ol,"The Woodlands, Texas",The Woodlands,78,265,4.9,0,,,Colgate,Ryan Costello,2007
ath,"Alliance, Ohio",Alliance,65,198,4.7,0,,,Colgate,Charles Babb,2007
rb,"Norcross, Georgia",Meadowcreek,65,154,4.5,0,,,Georgetown,Justin Thomas,2007
ol,"Fairfax, Virginia",Woodson High,78,239,,0,,,Georgetown,Dan Semler,2007
rb,"Atlanta, Georgia",Westlake,65,160,4.7,2,5.0,,Georgetown,Mychal Harrison,2007
db,"Southlake, Texas",Carroll,65,185,4.5,0,,,Georgetown,Arius Ford,2007
wr,"Southlake, Texas",Carroll,65,160,,0,,,Georgetown,Anthony Ford,2007
ol,"Demarest, New Jersey",Demarest,78,270,5.4,0,,,Lehigh,RJ McNamara,2007
lb,"Avon Lake, Ohio",Avon Lake,78,220,4.6,0,,,Lehigh,Sean Linder,2007
te,"Pennsburg, Pennsylvania",Upper Perkiomen,78,246,5.0,0,,,Lehigh,Dan Jones,2007
qb,"Jupiter, Florida",Jupiter,78,205,4.8,0,,,Lehigh,J.B. Clark,2007
dt,"Elk Grove, California",Elk Grove,78,305,5.5,2,5.0,,Lehigh,Charles Brallier,2007
lb,"Montvale, New Jersey",St. Joseph's,78,209,4.7,0,,,Pennsylvania,Adam Triglia,2007
te,"Allentown, Pennsylvania",Parkland,78,220,4.8,0,,,Pennsylvania,Owen Thomas,2007
te,"Arlington Heights, Illinois",St. Viator,78,215,4.7,0,,,Pennsylvania,Austin Szafranski,2007
k,"Bloomfield, Michigan",Andover,78,190,4.8,0,,,Pennsylvania,Andrew Samson,2007
k,"Oradell, New Jersey",Bergen Catholic,65,183,4.9,0,,,Pennsylvania,David Kuncio,2007
qb,"Castle Rock, Colorado",Douglas County,78,190,4.8,2,5.1,,Pennsylvania,Keiffer Garton,2007
ol,"Wall Township, New Jersey",Wall Township,78,255,4.8,0,,,Pennsylvania,Chris Fortunato,2007
rb,"Pennsauken, New Jersey",Bishop Eustace,65,203,4.5,0,,,Pennsylvania,Michael DiMaggio,2007
rb,"Ridgeland, Mississippi",St. Andrews Episcopal,65,160,4.6,0,,,Pennsylvania,Bradford Blackmon,2007
dt,"Mattoon, Illinois","",65,240,5.3,0,,,Pennsylvania,Derric Bath,2007
ol,"Phoenix, Arizona",Moon Valley,78,280,4.8,2,5.3,,Northern Arizona,Vinnie Paciulli,2007
ol,"Gresham, Oregon",Barlow,78,263,5.3,0,,,Northern Arizona,Alex Mott,2007
te,"Ford City, Pennsylvania","",78,235,4.7,0,,,Columbia,Michael Egley,2007
db,"Lawrenceville, New Jersey",Lawrenceville Prep,78,180,,2,5.0,,Columbia,Calvin Otis,2007
wr,"Midlothian, Virginia",Clover Hill,78,165,,0,,,Columbia,Adam Mehrer,2007
lb,"Clearwater, Florida",Central Catholic,65,188,,0,,,Columbia,Nate Lenz,2007
lb,"Philadelphia, Pennsylvania",West Catholic,78,215,4.7,0,,,Columbia,Marc Holloway,2007
db,"State College, Pennsylvania",State College,78,190,4.6,0,,,Cornell,Doug Suhey,2007
dt,"Philadephia, Pennsylvania",Malvern Prep,78,261,,0,,,Cornell,Paul Ostick,2007
lb,"Red Hook, New York",Red Hook,78,227,4.7,0,,,Cornell,Ross Mosher,2007
wr,"Atherton, California",Menlo,78,168,4.6,0,,,Cornell,Ricky Hawkins,2007
rb,"Brick, New Jersey",Brick Memorial,65,173,4.5,0,,,Cornell,Vincent Falkiewicz,2007
k,"Memphis, Tennessee",University School,78,185,,0,,,Cornell,Drew Alston,2007
qb,"Tulsa, Oklahoma",Booker T. Washington,78,185,4.6,2,5.2,,Harvard,Collier Winters,2007
de,"Houston, Texas",St. Johns,78,253,5.1,0,,,Harvard,David Sklar,2007
qb,"Springdale, Arkansas",Shiloh Christian,78,200,4.8,2,5.4,,Harvard,Matt Simpson,2007
te,"Chamblee, Georgia",Chamblee,78,224,4.7,2,5.3,,Harvard,Nicolai Schwarzkopf,2007
lb,"Claremont, California",Claremont,78,210,4.6,2,5.1,,Harvard,Victor Ojukwu,2007
wr,"Warminster, Pennsylvania",Archbishop Wood,78,172,,0,,,Harvard,Chris Lorditch,2007
db,"Gonzales, Louisiana",East Ascension,78,180,,2,5.0,,Harvard,Frank Lanasa,2007
lb,"Massillon, Ohio",Jackson,78,220,4.7,0,,,Harvard,Ben Graeff,2007
rb,"San Diego, California",Francis Parker,65,185,4.4,2,5.2,,Harvard,Gino Gordon,2007
lb,"Oradell, New Jersey",Bergen Catholic,78,200,4.5,2,5.2,,Harvard,Dean Scaduto,2007
rb,"North Muskegon, Michigan",North Muskegon,65,178,4.4,0,,,Harvard,John Fahnenstiel,2007
qb,"Exeter, New Hampshire",Exeter,78,225,4.6,2,5.4,,Harvard,Cameron Ely,2007
ol,"Oradell, New Jersey",Bergen Catholic,78,282,5.1,0,,,Harvard,Matt Bush,2007
wr,"Simsbury, Connecticut",Westminster School,78,190,4.7,0,,,Yale,Alex Young,2007
db,"Germantown, Wisconsin",Germantown,78,200,4.5,2,5.0,,Yale,Marcus Wallace,2007
wr,"Los Angeles, California",Loyola,78,170,4.6,0,,,Yale,Chris Stanley,2007
rb,"Baltimore, Maryland",Gilman School,78,205,4.5,0,,,Yale,John Pagliaro,2007
db,"Ventura, California",St. Bonaventure,65,185,4.5,0,,,Princeton,Glen Wakam,2007
db,"Jacksonville, Florida",Bolles,78,196,,0,,,Princeton,Grant Sieron,2007
wr,"Chandler, Arizona",Hamilton,78,180,4.6,0,,,Princeton,Trey Peacock,2007
lb,"Frankfort, Illinois",Lincoln Way East,78,231,,2,5.0,,Princeton,Jon Olofsson,2007
db,"Norcross, Georgia",Greater Atlanta Christian,65,154,4.6,2,4.9,,Princeton,Meko McCray,2007
ol,"Blountville, Tennessee",Sullivan Central,78,266,,2,,,Princeton,Michael Crowder,2007
wr,"State College, Pennsylvania",State College,78,190,4.6,0,,,Princeton,Andrew Kerr,2007
rb,"Ponte Vedra, Florida",Nease,78,201,4.6,0,,,Brown,Zach Tronti,2007
qb,"St. Paul, Minnesota",Cretin-Derham Hall,78,165,4.7,0,,,Brown,Joe Springer,2007
lb,"Bristol, Connecticut",Bristol Central,78,210,4.8,0,,,Brown,Jeremy Raducha,2007
lb,"Silver Spring, Maryland",Kennedy,78,220,4.6,2,5.4,,Brown,Chimso Okoji,2007
qb,"Gilbert, Arizona",Gilbert,78,195,4.7,2,5.3,,Brown,Kyle Newhall-Caballero,2007
ol,"McLean, Virginia",Langley,78,280,,0,,,Brown,Marshall Moore,2007
qb,"Aztec, New Mexico",Aztec,78,189,4.9,2,5.0,,Brown,Ryley Hegarty,2007
te,"Red Bank, New Jersey",Red Bank Catholic,78,220,4.7,2,5.1,,Princeton,Harry Flaherty,2007
wr,"Atlanta, Georgia",Westminster,78,198,4.8,0,,,Princeton,Adam Al-Khayyal,2007
wr,"Irving, Texas",Cistercian Prep,78,190,4.4,0,,,Princeton,Matthew Abola,2007
lb,"Miami, Florida","",78,215,4.7,0,,,Southern Miss,Ronnie Thornton,2007
wr,"Houston, Texas",Yates,78,185,4.5,2,5.1,,Connecticut,Kijuan Dabney,2007
db,"Walnut, California",Mt. San Antonio C.C.,65,185,4.5,0,,,San Jose State,Austin Carter,2007
rb,"Lehighton, Pennsylvania",Lehighton,78,184,4.5,2,5.2,,Connecticut,Robbie Frey,2007
rb,"Olathe, Kansas",East,65,158,4.4,2,5.4,,Kansas State,Demetrius Bell,2007
wr,"Houston, Texas",Cypress Falls,78,190,4.4,2,5.4,,Texas A&M,Roger Holland,2007
lb,"Kingsport, Tennessee",Dobyns-Bennett,78,220,,0,,,Appalachian State,Brandon Thompson,2007
lb,"Paulsboro, New Jersey",Paulsboro,78,220,4.6,3,5.5,,Rutgers,Alex Silvestro,2007
ol,"Tompkinsville, Kentucky",Monroe County,78,277,5.0,3,5.5,,Kentucky,Billy Joe Murphy,2007
ol,"Keavy, Kentucky",South Laurel,78,300,,2,5.0,,Kentucky,Phillip Hibbard,2007
ol,"Mount Vernon, Kentucky",Rockcastle County,78,292,5.6,3,5.5,,Kentucky,Brad Durham,2007
ath,"Hopkinsville, Kentucky",Christian County,65,174,,3,5.5,,West Virginia,Keith Tandy,2007
ol,"Paris, Kentucky",Paris,78,313,5.4,2,5.3,,Michigan State,Chase Dumphord,2007
lb,"Fork Union, Virginia",Fork Union Military Academy,78,225,4.7,4,5.8,,Connecticut,Jarrell Miller,2007
ath,"Coffeyville, Kansas",Coffeyville C.C.,65,165,4.4,3,5.6,,Kansas State,Deon Murphy,2007
lb,"Waldwick, New Jersey","",78,246,,0,,,Appalachian State,Bobby Bozzo,2007
lb,"Paterson, New Jersey",Paterson Catholic,78,202,4.6,3,5.5,,Rutgers,Al-Ghaffaar Lane,2007
lb,"Torrance, California",El Camino C.C.,78,220,4.8,4,5.8,,Arizona,Vuna Tuihalamaka,2007
qb,"Flower Mound, Texas",Marcus,78,185,4.8,2,5.4,,Fresno State,Matt Faulkner,2007
db,"Fresno, California",Edison,78,180,,0,,,San Diego State,Romeo Horn,2007
wr,"Champaign, Illinois",Centennial,65,175,,0,,,Illinois,Mike Locksley Jr.,2007
wr,"Fremont, Nebraska",Fremont,78,155,4.5,0,,,Ohio,Matt Donahue,2007
ath,"Pine Bluff, Arkansas",White Hall,78,205,4.5,3,5.5,,Oklahoma State,Adrian Moore,2007
wr,"Lexington, Kentucky",Lexington Catholic,78,169,4.6,2,5.4,,Middle Tennessee State,Wes Caldwell,2007
k,"Louisville, Kentucky",Trinity,78,200,,2,5.0,,Kentucky,Ryan Tydlacka,2007
qb,"Little Rock, Arkansas",Pulaski Academy,78,185,4.7,2,5.2,,Texas Tech,Stefan Loucks,2007
te,"El Dorado, Kansas",Butler County C.C.,78,250,4.9,3,5.5,,North Carolina State,R.J. Armstrong,2007
db,"St. Petersburg, Florida",Lakewood,65,190,4.5,0,,,Indiana,Donnell Jones,2007
ol,"Sacramento, California",Sacramento City C.C.,78,325,5.2,3,5.5,,Kansas State,Ben Liu,2007
ol,"San Francisco, California",City College of San Francisco,78,318,,3,5.6,,Kansas State,Alesana Alesana,2007
qb,"San Francisco, California",City College of San Francisco,78,200,4.6,4,5.9,,Nebraska,Zac Lee,2007
ol,"Glen Ellyn, Illinois",College of DuPage,78,290,,0,,,Kansas,Jason Hind,2007
ath,"Whitefish Bay, Wisconsin",Whitefish Bay,78,225,4.9,2,5.0,,Central Michigan,Nick Bellore,2007
te,"Louisburg, North Carolina",Louisburg,78,260,4.8,2,5.4,,Florida State,Jonathan Hannah,2007
wr,"Alcoa, Tennessee",Alcoa,78,175,4.6,3,5.5,,Kentucky,Kyrus Lanxter,2007
wr,"Scottsdale, Arizona",Scottsdale C.C.,78,213,4.6,0,,,Baylor,Kyle Mitchell,2007
ath,"The Woodlands, Texas",The Woodlands,65,164,4.4,3,5.5,,Texas Tech,Taylor Charbonnet,2007
te,"Elwood, New York",John Glenn,78,220,4.6,3,5.5,,Boston College,Ifeanyi Momah,2007
wr,"El Dorado, Kansas",Butler County C.C.,78,175,4.4,3,5.5,,Iowa State,Wallace Franklin,2007
ol,"Lakeside, California",El Capitan,78,265,5.3,2,5.2,,San Diego State,Tommie Draheim,2007
ath,"Lumberton, Mississippi",Lumberton,78,165,4.3,3,5.5,,Southern Miss,Rashod Henry,2007
db,"Citronelle, Alabama",Citronelle,78,195,4.5,2,5.2,,Southern Miss,Cameron O'Neal,2007
lb,"Hightstown, New Jersey",Hightstown,65,230,4.8,0,,,Liberty,Christopher Mejia,2007
db,"Decatur, Georgia",Towers,65,180,4.8,2,5.3,,North Carolina,Da-Norris Searcy,2007
dt,"Paulding, Mississippi",Heidelberg,65,318,4.9,0,,,Jackson State,Joshua Stephens,2007
wr,"Simpsonville, South Carolina",Southside Christian Schools,78,215,4.6,2,5.2,,Miami (FL),Daniel Adderley,2007
lb,"Metamora, Illinois","",78,214,,0,,,Western Illinois,Teague Dentino,2007
ath,"Oak Park, Illinois",Oak Park River Forest,78,190,,0,,,Western Illinois,Justin Brown,2007
ol,"Woodbridge, Virginia",C. D. Hylton,78,263,,2,5.0,,San Diego State,Leo Grassilli,2007
wr,"DeSoto, Texas","",78,217,4.6,2,5.4,,Texas A&M,Garrick Williams,2007
wr,"Culver City, California",Culver City,78,170,4.4,2,5.2,,Minnesota,Damien White,2007
de,"Coconut Creek, Florida",Coconut Creek,78,220,4.8,2,4.9,,Rutgers,Jonathan Freeny,2007
ol,"Wayne, Pennsylvania",Valley Forge Military,78,297,,0,,,Citadel,Ryan Fullerton,2007
de,"Thatcher, Arizona",Eastern Arizona J.C.,78,300,4.8,4,5.8,,Michigan State,Michael Jordan,2007
db,"Denver, Colorado",Mullen,65,185,4.6,2,5.1,,Minnesota,Kyle Theret,2007
db,"Sugar Land, Texas",Clements,78,182,4.7,2,5.4,,Baylor,Elliot Coffey,2007
dt,"Chatham, Virginia",Hargrave Military Academy,78,290,5.3,4,5.8,,Arkansas,Kareem Crowell,2007
ol,"New Berlin, New York",Milford Academy,78,298,5.5,3,5.5,,North Carolina State,Jake Vermiglio,2007
rb,"Mission Viejo, California",Mission Viejo,65,164,,2,5.4,,Colorado,Brian Lockridge,2007
ol,"Lavergne, Tennessee",Lavergne,78,305,,0,,,Tennessee State,Jack Adams,2007
wr,"Mesquite, Texas",Mesquite,65,167,4.5,3,5.5,,Baylor,Krys Buerck,2007
te,"Fort Lauderdale, Florida",Cardinal Gibbons,78,242,4.7,2,5.3,,Connecticut,A.J. Johnson,2007
te,"Pittsford, New York",Pittsford Mendon,78,230,,2,4.9,,Connecticut,Yianni Apostolakos,2007
db,"Miami, Florida",Edison,65,152,4.6,2,5.1,,Connecticut,Jasper Howard,2007
wr,"Burlington, New Jersey",Burlington Township,65,179,4.5,3,5.5,,Connecticut,Kashif Moore,2007
lb,"North Attleboro, Massachusetts",North Attleboro,78,225,4.6,2,5.4,,Connecticut,Anthony Sherman,2007
rb,"Washington, Georgia",Washington Wilkes,78,205,,2,5.2,,Connecticut,Kelmetrus Wylie,2007
ol,"Beckley, West Virginia",Woodrow Wilson,78,302,,2,5.4,,Marshall,Micah Carter,2007
de,"Viernheim, ","",78,275,4.8,3,5.5,,North Carolina State,Markus Kuhn,2007
lb,"Spring Lake, Michigan",Spring Lake,78,234,4.7,0,,,Michigan State,Adam Setterbo,2007
lb,"Eufaula, Alabama",Etowah,65,210,4.6,2,5.0,,Memphis,Terrence Thomas,2007
ath,"Eufaula, Alabama",Etowah,65,170,4.4,3,5.5,,Troy,Jerrel Jernigan,2007
rb,"Mobile, Alabama",UMS Wright,78,205,4.5,3,5.5,,Marshall,Terrell Edwards,2007
qb,"Cedar Bluff, Alabama",Cedar Bluff,78,193,4.9,2,5.4,,Troy,Jamie Hampton,2007
wr,"Dothan, Alabama",Houston Academy,78,175,4.5,2,5.2,,Troy,Stanley Jones,2007
rb,"Ephraim, Utah",Snow College,78,232,4.6,3,5.6,,Utah,Matt Asiata,2007
qb,"Katy, Texas",Cinco Ranch,78,220,4.9,2,5.1,,New Mexico State,J.J. McDermott,2007
wr,"Memphis, Tennessee",McCallie School,65,202,4.4,2,5.0,,Middle Tennessee State,Walter Dozier,2007
qb,"Poplarville, Mississippi",Pearl River C.C.,78,220,4.5,3,5.5,,UCF,Michael Greco,2007
db,"Arlington, Texas",Martin,65,175,4.6,2,5.3,,Baylor,Clifton Odom Jr.,2007
wr,"Providence, Rhode Island",Northfield Mount Hermon (Mass.),78,170,4.7,0,,,Massachusetts,Gary Correia,2007
te,"Marion, Iowa",Marion,78,220,4.7,2,5.0,,Iowa,Allen Reisner,2007
ol,"Cerritos, California",Cerritos C.C.,78,325,,3,5.5,,Mississippi,Mark Jean-Lewis,2007
dt,"Murfreesboro, Tennessee",Riverdale,78,281,5.0,2,5.0,,Colorado,Eugene Goree,2007
wr,"Cedar Hill, Texas",Cedar Hill,78,180,4.7,3,5.5,,Kansas,Dezmon Briscoe,2007
ol,"Melbourne, Florida",Palm Bay,78,254,5.4,2,5.0,,North Carolina,Carl Gaskins,2007
db,"Torrance, California",El Camino C.C.,78,195,,0,,,Arizona,Joseph Perkins,2007
db,"Cincinnati, Ohio",Moeller,78,179,4.8,0,,,Eastern Kentucky,Patrick McClellan,2007
db,"Palm Desert, California",College of the Desert,78,205,4.4,4,5.8,,Tennessee,DeAngelo Willingham,2007
ath,"Santa Fe Springs, California",St. Paul,65,178,4.6,3,5.5,,Arizona,Nicolas Grigsby,2007
db,"Missouri City, Texas",Hightower,78,205,4.5,3,5.5,,Washington,Victor Aiyewa,2007
lb,"Orlando, Florida",Colonial,78,210,,0,,,Florida A&M,Alvis Graham,2007
de,"Orlando, Florida",Dr. Phillips,78,250,4.7,0,,,Florida A&M,E.J. Gilley,2007
wr,"Orlando, Florida",Colonial,78,184,4.6,0,,,Florida A&M,Kevin Elliott,2007
de,"Jenks, Oklahoma","",78,215,,2,5.2,,Kansas,Jake Laptad,2007
ath,"Bixby, Oklahoma","",78,180,4.4,2,5.2,,Kansas,Chris Harris,2007
ol,"Chatham, Virginia",Hargrave Military Academy,78,290,,3,5.6,,Georgia,Ben Harden,2007
de,"Fort Myers, Florida",Cypress Lake,78,220,,0,,,Appalachian State,Matt Reyes,2007
db,"Torrance, California",El Camino C.C.,65,185,4.5,3,5.6,,Utah,Damilyn Tanner,2007
ath,"Cleveland, Ohio",St. Ignatius,65,185,4.5,2,5.0,,North Carolina,Matt Merletti,2007
ol,"Sarasota, Florida",Riverview,78,285,5.1,2,5.4,,Colorado,Mike Iltis,2007
de,"El Dorado, Kansas",Butler County C.C.,78,240,,2,5.3,,Texas Tech,Daniel Howard,2007
de,"Dallas, Texas",Hillcrest School,78,240,4.8,3,5.5,,TCU,Braylon Broughton,2007
wr,"Fort Worth, Texas",Everman,78,189,4.6,3,5.5,,TCU,Jonathan Jones,2007
db,"Fort Worth, Texas",Everman,78,188,4.4,2,5.3,,TCU,Johnny Fobbs,2007
rb,"Bayonne, New Jersey",St. Peter's Prep,78,190,4.4,3,5.5,,Pittsburgh,Shariff Harris,2007
ol,"Milledgeville, Georgia",Georgia Military College,78,300,,3,5.6,,Georgia,Vince Vance,2007
db,"Arlington, Texas",Seguin,78,180,4.4,2,5.3,,Arizona State,Jonathan Clark,2007
wr,"Norcross, Georgia",Norcross,78,168,4.6,3,5.5,,Alabama,Darius Hanks,2007
dt,"Lawton, Oklahoma",MacArthur,78,260,4.9,2,,,Oklahoma,Jordan Nix,2007
de,"Lawton, Oklahoma",MacArthur,78,220,,2,5.1,,Oklahoma,David Anderson,2007
ol,"Inner Grove Heights, Minnesota",Simley,78,275,,2,5.2,,Wyoming,John Hutchins,2007
te,"Xenia, Ohio",Xenia,78,203,4.8,2,5.4,,Iowa,Zach Furlong,2007
de,"Blackwood, New Jersey",Highland Regional,78,230,4.6,2,5.2,,Iowa,Mike Daniels,2007
k,"Suwanee, Georgia",Peachtree Ridge,78,196,5.2,2,5.0,,Georgia,Drew Butler,2007
wr,"Cypress Falls, Texas","",78,185,4.4,2,5.1,,Stephen F. Austin,Garret Williams,2007
lb,"Corsicana, Texas",Navarro J.C.,78,210,,2,5.4,,Baylor,Ray Sims,2007
ol,"Torrance, California",El Camino C.C.,78,345,5.0,3,5.5,,UNLV,Siosifa Moala,2007
dt,"Moses Lake, Washington",Moses Lake,78,280,,2,5.3,,Washington State,B.J. Guerra,2007
k,"Overland Park, Kansas",St. Thomas Aquinas,78,180,,2,5.0,,Duke,Nick Maggio,2007
wr,"Santa Ana, California",Saddleback,78,186,4.5,3,5.5,,Oregon,Rishard Matthews,2007
de,"McLeansville, North Carolina",Northeast Guilford,78,285,4.8,2,4.9,,Marshall,Shane Moore,2007
lb,"Ferndale, Michigan",Ferndale,78,220,,2,5.0,,Indiana,Ian Reeves,2007
qb,"Los Fresnos, Texas",Los Fresnos,78,200,5.2,2,5.2,,UTEP,Jeremy Springer,2007
rb,"Redmond, Washington",Redmond,78,219,4.6,3,5.5,,Washington State,Logwone Mitz,2007
de,"Honolulu, Hawaii",St. Louis,78,215,4.6,2,5.4,,California,Solomona Aigamaua,2007
dt,"Mansfield, Texas",Mansfield Summit,78,290,,2,5.0,,Louisiana Tech,Kris Cavitt,2007
db,"Dallas, Texas",Carter,65,180,4.4,2,5.4,,Arkansas,Isaac Madison,2007
ol,"Phoenix, Arizona",Trevor Browne,78,310,5.3,3,5.5,,Nebraska,Marcel Jones,2007
ol,"Fort Bend, Texas",Elkins,78,285,5.1,3,5.5,,Texas A&M,Daniel Baker,2007
k,"Fresno, California",Fresno City C.C.,78,190,,0,,,North Carolina,Terrence Brown,2007
db,"Hawkinsville, Georgia",Hawkinsville,65,175,4.5,3,5.5,,Marshall,Dequan Bembry,2007
qb,"Keller, Texas","",78,187,4.7,0,,,Pennsylvania,Cal Farley,2007
ol,"Oregon City, Oregon",Oregon City,78,310,5.5,2,5.3,,Washington,Scott Shugert,2007
rb,"Plainfield, New Jersey",North Plainfield,65,158,4.4,3,5.5,,Rutgers,Reggie Dixon,2007
db,"Bellevue, Washington",Bellevue,65,167,4.8,3,5.5,,Washington State,Eric Block,2007
db,"Arlington, Texas",Seguin,65,190,4.4,2,5.2,,Missouri,Donte Neal,2007
qb,"Glendora, California",Citrus C.C.,78,230,4.7,3,5.7,,Florida,Bryan Waggener,2007
ol,"Coffeyville, Kansas",Coffeyville C.C.,78,285,5.5,2,5.4,,Baylor,James Barnard,2007
db,"Lakeland, Florida",Lakeland,65,169,4.5,2,5.0,,Jacksonville,Brian Valdez,2007
db,"Booneville, Mississippi",Northeast Mississippi C.C.,78,195,4.4,4,6.0,,Alabama,Michael Ricks,2007
lb,"Victorville, California",Victor Valley C.C.,78,240,4.8,3,5.6,,Massachusetts,Justin Halas,2007
db,"River Ridge, Louisiana",John Curtis,65,195,4.5,2,5.3,,Mississippi,Colby Arceneaux,2007
lb,"Milledgeville, Georgia",Georgia Military College,78,240,,2,5.0,,Western Michigan,Boston McCornell,2007
qb,"Orlando, Florida",Edgewater,78,180,,2,5.4,,Western Michigan,Robert Arnheim,2007
dt,"Lovejoy, Georgia",Lovejoy,78,298,4.8,2,5.4,,Arkansas,Patrick Jones,2007
ol,"Rockwall, Texas",Rockwall,78,215,,2,5.0,,Arkansas,Rhett Richardson,2007
ol,"San Marcos, California",Palomar C.C.,78,275,5.4,2,5.0,,Oregon State,Una Smiley,2007
ol,"Santa Ana, California",Santa Ana C.C.,78,325,,3,5.5,,Oregon State,Jon Ioane,2007
ath,"Jacksonville, Florida",Mandarin,65,160,4.4,2,5.0,,Minnesota,Harold Howell,2007
db,"Wayne, New Jersey",De Paul Catholic,65,175,4.5,2,5.1,,Syracuse,Chaz Cervino,2007
db,"Snellville, Georgia",Brookwood,78,164,4.4,0,,,Appalachian State,Jared Reine,2007
rb,"Harrisburg, Pennsylvania",Harrisburg,78,213,4.4,2,5.4,,Illinois,Deries Hodge,2007
db,"Brenham, Texas",Blinn C.C.,78,215,4.5,3,5.5,,Arkansas,Walner Leandre,2007
wr,"Baton Rouge, Louisiana",Desire Street Academy,78,190,4.4,3,5.5,,Louisiana Tech,Gabriel Bryant,2007
lb,"Charlotte, North Carolina",Independence,78,215,,0,,,Appalachian State,D.J. Smith,2007
dt,"Cary, North Carolina",Green Hope,78,255,,0,,,Appalachian State,Zack Roos,2007
