position,location,school,height,weight,fourty,stars,rating,rank,institution,name,year
dt,"Sergeant Bluff, Iowa",Sergeant Bluff Luton,78,240,5.1,1,,,Northern Iowa,Mark Huygens,2004
qb,"Dallas, Texas",Carter,78,190,,2,5.0,,Baylor,Twaneil Spead,2004
db,"East Lyme, Connecticut","",78,210,4.5,2,5.2,,Connecticut,Louis Allen,2004
ol,"Brockway, Pennsylvania","",78,295,,2,,,UCF,Kyle Smith,2004
ol,"Lakeland, Florida",George Jenkins,78,285,,2,,,UCF,Carlo Rossi,2004
te,"Lawton, Oklahoma",Eisenhower,78,234,4.8,2,5.2,,Texas Tech,Jake Ratliff,2004
lb,"Lynchburg, Virginia",Liberty Christian Academy,78,227,4.6,2,5.1,,Pittsburgh,Tyler Tipton,2004
db,"Suitland, Maryland",Reedley College,65,185,,2,,,Temple,Lambert Watts,2004
db,"Compton, California",Arizona Western College,78,185,,2,,,Temple,Andrew Turner,2004
dt,"San Francisco, California",City College of San Francisco,78,310,,2,,,Temple,Lloyd Talakai,2004
qb,"Miami, Florida",Southridge,78,235,,2,,,Temple,Phillip Simpson,2004
ol,"Alma, Kansas",Dodge City C.C.,78,245,,2,,,Temple,Jacob Simon,2004
wr,"Fort Lauderdale, Florida",South Plantation,65,175,,2,,,Temple,Travis Shelton,2004
wr,"Wharton, Texas",Reedley College,65,180,,2,,,Temple,Lester Shelton,2004
dt,"Cherry Hill, New Jersey",Cherry Hill East,78,280,4.9,2,5.1,,Temple,Sean Satchell,2004
wr,"Delray Beach, Florida",Reedley College,78,215,,2,,,Temple,Rony Saintil,2004
wr,"Lakeland, Florida",Senior,78,205,,2,,,Temple,Joe Rodman,2004
lb,"Los Angeles, California",Los Angeles Southwest College,78,230,,2,,,Temple,Walter Mebane,2004
ol,"Oakland, California",City College of San Francisco,78,320,,2,4.9,,Temple,Sam McNaulty,2004
ol,"Moreno Valley, California",Riverside Community College,78,265,,2,4.9,,Temple,Scott Mattos,2004
k,"Saint George, Utah",Dixie State C.C.,78,230,,2,,,Temple,Jake Hendy,2004
db,"San Francisco, California",City College of San Francisco,65,175,,2,4.9,,Temple,Jermaine Hargraves,2004
db,"Miami, Florida",Jackson,78,170,,2,4.9,,Temple,Willie Hardemon,2004
de,"Campbell, California",City College of San Francisco,78,205,,2,5.0,,Temple,Antwon Guidry,2004
dt,"Coffeyville, Kansas",Coffeyville C.C.,78,285,,2,4.9,,Temple,Neil Dickson,2004
lb,"Ambler, Pennsylvania",Wissahickon,65,235,,2,5.0,,Temple,Josh Bundy,2004
dt,"Fork Union, Virginia",Fork Union Military Acad,78,310,,2,5.2,,Temple,Dwavon Battle,2004
de,"East Stroudsburg, Pennsylvania",South,78,227,,2,5.0,,Temple,Leyon Azubuike,2004
wr,"San Diego, California",Grossmont C.C.,65,180,,2,4.9,,Temple,Brian Allbrooks,2004
te,"Wallingford, Pennsylvania",Strath Haven,78,228,4.8,2,5.2,,Wisconsin,Dave Peck,2004
k,"New Orleans, Louisiana",John Ehret,78,175,,2,5.0,,Texas A&M,Richie Bean,2004
de,"Rosebud, Texas",Lott,78,240,,2,4.9,,Oklahoma State,Maurice Cummings,2004
wr,"Muscatine, Iowa",Muscatine,65,175,4.5,2,4.9,,Iowa State,Mike Main,2004
de,"Alabaster, Alabama",Thompson,78,240,,2,4.9,,Colorado,Alonzo Barrett,2004
db,"Sharon, Massachusetts",Sharon,78,180,,2,4.9,,Baylor,Roman James,2004
db,"Toccoa, Georgia",Stephen County,78,170,,2,4.9,,Wake Forest,Kerry Major,2004
qb,"Hazard, Kentucky",Perry County Central,78,220,,2,4.9,,Wake Forest,Allan Holland,2004
qb,"Raleigh, North Carolina",Broughton,78,170,4.7,2,5.0,,North Carolina State,Daniel Evans,2004
wr,"Buford, Georgia",Buford,78,180,,2,4.9,,Duke,Ryan Wood,2004
wr,"Miami, Florida",Columbus,78,185,4.5,2,4.9,,Clemson,Andrew Diomande,2004
de,"Moorpark, California",Moorpark College,78,270,4.9,2,,,San Diego State,Martin Miller,2004
rb,"Bronx, New York",Christopher Columbus,78,195,4.4,2,5.2,,Syracuse,Dowayne Davis,2004
de,"Lake Balboa, California",Birmingham,78,230,4.9,2,5.3,,San Diego State,George Fifita,2004
db,"Moore, Oklahoma","",78,220,4.5,2,5.1,,Tulsa,Ted Curtis,2004
wr,"Hutchinson, Kansas",Hutchinson C.C.,78,210,4.4,4,,,Texas Tech,Marquis Johnson,2004
rb,"Venice, Florida","",78,185,4.5,2,5.3,,West Virginia,Marcus Platt,2004
lb,"Concord, California",Clayton Valley Charter,78,235,4.6,2,5.3,,Kansas,Joe Mortensen,2004
db,"Compton, California",Dominguez,78,195,4.5,2,5.3,,San Diego State,Terry Mixon,2004
lb,"Minneapolis, Minnesota",Blaine,78,230,,2,5.1,,Minnesota,Steve Moore,2004
rb,"Columbus, Ohio",Walnut Ridge,65,195,4.5,2,5.1,,Minnesota,Gary Russell,2004
db,"New Orleans, Louisiana",O. Perry Walker,65,170,4.6,2,5.2,,Oregon State,Keenan Lewis,2004
wr,"Tampa, Florida",Blake,78,185,4.5,2,5.2,,West Virginia,Tito Gonzalez,2004
wr,"Decatur, Georgia",Chamblee,78,165,,2,5.0,,Kent State,Joey Barcus,2004
db,"Bethany, Oklahoma","",78,195,,2,5.0,,Tulsa,Chris Chamberlain,2004
lb,"Neptune Beach, Florida",Fletcher,78,235,4.6,2,5.2,,Kentucky,Johnny Williams,2004
qb,"San Antonio, Texas",Alamo Heights,78,180,4.5,1,,,Rice,Chase Clement,2004
de,"Joliet, Illinois",Joliet J.C.,78,240,4.7,3,,,Purdue,Rob Ninkovich,2004
qb,"Columbus, Mississippi",Heritage Academy,78,205,4.9,2,5.1,,Army,Connor Wise,2004
de,"Tampa, Florida",Jesuit,78,235,4.9,2,5.2,,Georgia Tech,A.J. Smith,2004
db,"Denison, Texas","",78,200,4.6,2,5.1,,Texas Tech,Anthony Hines,2004
ol,"Citrus, California",Citrus College,78,310,,3,,,Tulsa,Jeff Bryant,2004
wr,"Ocoee, Florida",West Orange,65,180,4.4,2,5.1,,Georgia Tech,James Johnson,2004
ath,"Detroit, Michigan",DePorres,65,195,4.5,2,5.2,,Cincinnati,Carlos Simpson,2004
wr,"Portland, Oregon",Jesuit,78,208,4.5,2,5.3,,Oregon State,Slade Norris,2004
lb,"Palos Heights, Illinois",Shepard,78,195,,2,5.1,,Navy,Mike Neuhaus,2004
lb,"Crowley, Louisiana","",78,220,4.6,2,5.2,,West Virginia,Matt Sinclair,2004
ath,"Shallowater, Texas","",65,171,4.5,2,5.2,,Texas Tech,Eric Morris,2004
lb,"Milford, Virginia",Caroline,78,232,4.7,2,5.2,,South Carolina,Brandon Samuels,2004
de,"Simpsonville, South Carolina",Hillcrest,78,255,4.8,2,5.3,,South Carolina,Jamon Meredith,2004
wr,"Natchez, Mississippi",Trinity Episcopal,78,198,4.6,2,5.3,,Northwestern State,Dudley Guice,2004
ol,"Parksville, British Columbia",Ballenas,78,310,5.4,3,,,South Carolina,Justin Sorenson,2004
wr,"Beaufort, South Carolina",Battery Creek,78,185,4.5,2,5.3,,South Carolina,Tremel Kline,2004
rb,"Brookwood, Georgia",Brookwood,78,240,4.6,2,5.1,,South Carolina,Antonio Lamar,2004
ol,"Greenville, South Carolina",Wade Hampton,78,285,5.0,2,5.2,,South Carolina,John Paul Gillis,2004
k,"Irmo, South Carolina","",78,175,,2,5.2,,South Carolina,Grayson Mullins,2004
ath,"Pageland, South Carolina",Central-Pageland,78,190,4.5,2,5.2,,South Carolina,Trent Usher,2004
ol,"Wendell, North Carolina",East Wake,78,289,5.1,1,,,Western Carolina,Taylor Hurst,2004
db,"Memphis, Tennessee",Melrose,78,175,,2,5.0,,South Carolina,Chris Hampton,2004
rb,"Moore, Oklahoma","",78,185,4.5,2,5.3,,Tulsa,Tarrion Adams,2004
ol,"Elkhorn, Nebraska","",78,275,5.4,2,5.1,,Georgia Tech,Jacob Lonowski,2004
db,"Washington, District of Columbia",H. D. Woodson,78,181,4.6,2,5.2,,Virginia Tech,Theodore Miller,2004
ath,"Upper Marlboro, Maryland",Frederick Douglass,65,175,4.4,2,5.3,,Syracuse,Quinton Brown,2004
ath,"St. Mary's, Georgia",Camden County HS,78,200,,2,,,Troy,Josh Maxwell,2004
wr,"Muncie, Indiana",Muncie Central,78,220,,2,,,Ball State,Kenny Meeks,2004
wr,"St. Louis, Missouri",Cardinal Ritter,78,175,,2,,,Wyoming,Prince Ledbetter,2004
te,"Boardman, Ohio",Boardman,78,240,,2,,,Ohio,Mike O'Bruba,2004
wr,"Naples, Florida",Gulf Coast,78,220,,2,,,Miami (OH),Jake O'Connell,2004
te,"New Berlin, Wisconsin",Eisenhower,78,240,,2,,,Western Michigan,Ryan Lecher,2004
te,"Matawan, New Jersey",Saint John Vianney HS,78,250,,2,,,Western Michigan,Mike Onaga,2004
ath,"Miami, Florida",Miami Norland,78,190,4.5,2,5.4,,Utah State,Chris Forbes,2004
lb,"Westville, New Jersey",Deptford,78,240,4.7,2,5.1,,Virginia Tech,Michael Green,2004
te,"Macon, Georgia",Westside HS,78,220,,2,,,Troy,Larry Patrick,2004
te,"Smithfield, Utah",Sky View HS,78,225,,2,,,Utah State,Tanner Cooley,2004
dt,"Newark, Ohio",Licking Valley,78,270,,2,,,Miami (OH),Ryan Redman,2004
wr,"Marietta, Georgia",Lassiter,78,240,4.9,2,5.2,,Miami (OH),Josh Satterthwait,2004
dt,"Eufaula, Alabama",Eufaula,78,280,,2,,,Troy,Maurice Coleman,2004
dt,"Moss Point, Mississippi",Gulf Coast C.C.,78,260,,2,,,Troy,Elbert Shumake,2004
dt,"Spartanburg, South Carolina",Spartanburg,78,252,,2,,,Ohio,Landon Cohen,2004
te,"Saint Henry, Ohio",Saint Henry,78,230,,2,,,Miami (OH),Steve Sutter,2004
te,"Auburn, California",Colfax/Sierra College,78,240,,2,,,Ohio,Dave Cody,2004
te,"Suisan City, California",Vanden/Solano College,78,250,,2,,,Ohio,Rudy Sylvan,2004
db,"Vacaville, California",American River JC,78,190,,2,,,Utah State,Jarrett Bush,2004
lb,"Cincinnati, Ohio",Elder,78,205,,2,,,Ohio,Michael Brown,2004
wr,"LaPorte, Indiana",LaPorte High School,78,195,,2,,,Western Michigan,Jerome Vann,2004
dt,"Acworth, Georgia",Etowah High School,78,263,,2,,,Ohio,Jacob Williamson,2004
dt,"Somerset, Kentucky",Pulaski Southwestern,78,270,,2,,,Ball State,Jonathan Belcher,2004
wr,"Cincinnati, Ohio",Purcell marian,65,175,,2,,,Miami (OH),Dustin Woods,2004
wr,"Gahanna, Ohio",Lincoln High School,78,190,,2,,,Ohio,Felix Adeyeye,2004
dt,"Waveland, Mississippi",Pearl River C.C.,78,285,,2,,,Louisiana Tech,Oren Lewis,2004
rb,"Elk Grove, California",Laguna Creek,65,170,4.4,2,5.2,,Oregon State,Keith Johnson,2004
db,"Wauwatosa, Wisconsin",West Bend West,78,180,4.4,2,5.1,,Wisconsin,Antonio Freeman,2004
db,"Spring Valley, California",Helix,78,172,4.4,2,,,Boise State,Bryon Barmer Jr.,2004
ol,"Oceanside, California",El Camino,78,298,5.1,2,5.0,,Colorado,Daniel Sanders,2004
dt,"Moorhead, Mississippi",Mississippi Delta CC,78,315,4.9,5,,,LSU,Claude Wroten,2004
lb,"El Dorado, Kansas",Butler County C.C.,78,240,,4,,,Texas A&M,Lee Foliaki,2004
lb,"Compton, California",Compton C.C.,78,230,4.4,4,,,Texas A&M,Aaron Brown,2004
ol,"San Francisco, California",City College of Francisco,78,345,5.1,5,,,Tennessee,Albert Toeaina,2004
dt,"Costa Mesa, California",Orange Coast C.C.,78,290,4.9,5,,,Tennessee,Jesse Mahelona,2004
qb,"Mentor, Ohio",Lake Catholic,78,205,,2,,,Ohio,Mark Petruziello,2004
ol,"Tyrone, Georgia",Sandy Creek,78,250,5.0,2,5.2,,Georgia Tech,Andrew Gardner,2004
db,"Lithonia, Georgia",Valley View,78,180,,2,,,Illinois,Anthony Broadnax,2004
qb,"East Flat Rock, North Carolina",East Henderson,78,215,4.6,1,,,Western Carolina,Zach Cooper,2004
ol,"Roxboro, North Carolina",Person High,78,270,5.1,1,,,Western Carolina,Dan Lawrence,2004
ol,"La Marque, Texas","",78,245,,2,5.1,,Texas Tech,Jared Williams,2004
ol,"Lillington, North Carolina",Western Harnett,78,290,5.2,2,,,Auburn,William Sullivan,2004
lb,"San Diego, California",Mission Bay,78,205,4.6,2,5.3,,San Diego State,Stephen Houston,2004
rb,"Norfolk, Virginia",Lake Taylor,65,220,4.4,2,,,Virginia Tech,Purnell Sturdivant,2004
db,"Porter, Oklahoma",Broken Arrow,78,200,,2,,,Wyoming,Michael Ray,2004
db,"Redford, Michigan",Thurston,65,190,4.5,2,5.2,,Colorado,Corey Reid,2004
ol,"Palatka, Florida","",78,266,4.8,2,5.2,,Connecticut,Immanuel Hutcherson,2004
wr,"Montgomery, Alabama",Sidney Lanier,65,165,4.4,2,5.1,,Mississippi State,Keon Humphries,2004
ol,"Chatham, Virginia",Hargrave Military Academy,78,320,5.1,3,,,Arkansas,Jeremy Palmoore,2004
ol,"Corona, California",Corona,78,275,5.2,2,5.3,,Hawaii,Lafu Tuioti-Mariner,2004
dt,"Honolulu, Hawaii","",78,300,,2,,,Hawaii,Lawrence Wilson,2004
lb,"Aberdeen, Maryland","",78,220,,2,,,Hawaii,Carl Stokes,2004
qb,"North Augusta, South Carolina","",78,195,,2,,,Hawaii,Brandon Satcher,2004
ol,"Anaheim, California","",78,245,,2,,,Hawaii,Bryce Runge,2004
lb,"Tampa, Florida","",78,205,,2,,,Hawaii,Khevin Peoples,2004
wr,"Bellair, Florida",Central Catholic,78,200,4.6,2,5.1,,Wake Forest,Chip Brinkman,2004
dt,"Honolulu, Hawaii","",78,300,,2,,,Hawaii,Fale Laeli,2004
rb,"Rialto, California","",65,175,,2,,,Hawaii,Ryan Grice-Mullen,2004
qb,"Tuscon, Arizona","",0,,,2,,,Hawaii,Tyler Graunke,2004
lb,"Mission Viejo, California","",65,226,,2,,,Hawaii,Chris Cole,2004
ol,"Faleasso, Hawaii","",78,265,,2,,,Hawaii,Keith Ah Soon,2004
ol,"Chatham, Virginia",Hargrave Military Academy,78,260,4.8,2,,,North Carolina State,Anthony Hill,2004
db,"Reedley, California",Reedley C.C.,78,210,4.7,2,,,Texas Tech,Dwayne Slay,2004
ol,"Hartland, Wisconsin",Arrowhead,78,255,5.1,1,,,Illinois State,Joe Niklasch,2004
ol,"Port St. Lucie, Florida",West Centennial,78,305,5.2,2,5.1,,UCF,Dominic Ignelzi,2004
ath,"West Lake, Louisiana","",78,198,4.5,2,5.2,,Northwestern State,Clavorris Sibley,2004
ol,"Pittsburgh, Pennsylvania",Baldwin,78,305,5.6,2,4.9,,Fordham,Ryan Buzzelli,2004
db,"Utica, New York",Proctor,78,180,4.4,2,5.1,,Northeastern,Ricardo Giruzzi,2004
ath,"Princeton, New Jersey",The Hun School,65,170,4.5,1,,,Georgetown,Emir Davis,2004
ol,"Shawnee, Oklahoma","",78,300,5.2,2,5.2,,Tulsa,Walter Boyd,2004
rb,"Southfield, Michigan","",65,185,4.4,2,,,Minnesota,Maurice Alexander,2004
de,"Plantation, Florida","",78,226,4.7,2,5.4,,Pittsburgh,Nick Williams,2004
dt,"Valley Forge, Pennsylvania",Valley Forge Military Academy,78,313,5.0,2,5.3,,Pittsburgh,Phil Tillman,2004
ol,"Fork Union, Virginia",Fork Union Military Academy,78,320,5.1,2,,,Vanderbilt,Gabe Hall,2004
wr,"Cedar Hill, Texas","",78,185,4.5,2,5.2,,Houston,Sylvester Wright,2004
de,"Ellendale, Georgia",Cedar Grove,78,235,4.6,0,,,Chattanooga,Chris Jackson,2004
de,"McDonough, Georgia",Union Grove,78,210,4.8,0,,,Navy,Troy Wood,2004
lb,"Chamblee, Georgia","",65,200,4.7,0,,,Army,Arlance Jenkins,2004
db,"Avondale Estates, Georgia",Avondale,78,185,4.6,0,,,Princeton,Eric Miller,2004
dt,"Woodstock, Georgia",Etowah High School,78,310,5.3,0,,,Georgia Southern,Casey Wingard,2004
db,"Woodstock, Georgia",Etowah High School,78,190,4.6,0,,,Eastern Kentucky,Kody Tuupo,2004
rb,"Sharpsburg, Georgia",East Coweta,65,195,4.5,0,,,Furman,Brantley Kendall,2004
db,"Newnan, Georgia","",78,175,4.6,0,,,Georgia Southern,Fernando Phillips,2004
de,"Tyrone, Georgia",Sandy Creek,78,235,4.9,0,,,Coastal Carolina,Jermaine Jones,2004
k,"Fayetteville, Georgia",Fayette County,78,180,4.9,0,,,Coastal Carolina,Hart Pearson,2004
db,"Buford, Georgia","",65,185,4.5,0,,,Delaware,Masharn Austin,2004
te,"Snellville, Georgia",Brookwood,78,190,4.6,0,,,Army,Eric Creighton,2004
lb,"Fairburn, Georgia",Creekside,65,142,4.4,0,,,Lehigh,Justin Williams,2004
de,"Norcross, Georgia","",78,245,4.8,2,5.2,,Gardner-Webb,Lucius Mapp,2004
de,"Tyrone, Georgia",Sandy Creek,78,353,4.8,2,5.0,,Georgia Southern,Larry Beard,2004
rb,"Riverdale, Georgia",Riverdale,65,202,4.6,1,,,Florida A&M,Anthony Edwards,2004
db,"Lovejoy, Georgia","",78,175,4.5,2,5.2,,Cornell,Shannon Mayfield,2004
lb,"Tucker, Georgia",Tucker,78,220,4.7,1,,,Air Force,Andrew McKain,2004
wr,"Atlanta, Georgia",Mays,65,180,4.5,1,,,Appalachian State,Anthony Cruver,2004
de,"Ozark, Alabama",Carroll,78,262,4.9,2,5.2,,Troy,Steve McLendon,2004
de,"Laie, Hawaii",Kahuku,78,240,,0,,,Troy,Shosei Yamauchi,2004
ol,"Ft. Lauderdale, Florida",St. Thomas Aquinas,78,291,5.3,2,5.3,,Rutgers,Corey Hyman,2004
ol,"Somerville, New Jersey","",78,288,5.0,2,5.4,,Michigan State,Jesse Miller,2004
de,"Columbus, Ohio",Reynoldsburg,78,232,4.6,2,5.2,,Michigan State,Justin Kershaw,2004
wr,"Bakersfield, California",Bakersfield C.C.,78,197,4.5,3,,,Michigan State,Kenny Jackson,2004
qb,"Roswell, Georgia",Duluth,78,200,4.6,0,,,Samford,Dante Williams,2004
db,"Macon, Georgia",Southwest Macon,65,160,4.6,0,,,Samford,Kyle Morton,2004
dt,"Marietta, Georgia",Pope,78,245,5.1,0,,,Samford,Haris Kovacevic,2004
de,"Americus, Georgia","",78,210,4.7,0,,,Samford,Derek Wolcott,2004
de,"Americus, Georgia","",78,210,4.7,0,,,Samford,Dustin Wolcott,2004
db,"Atlanta, Georgia",Banneker,78,185,4.5,2,5.2,,Samford,Marcus Rice,2004
wr,"Rome, Georgia",Coosa,78,190,4.5,0,,,Jacksonville State,Adrian Smith,2004
rb,"Chatham, Virginia",Hargrave Military Academy,78,205,4.5,3,,,Maryland,Keon Lattimore,2004
rb,"Ellenwood, Georgia",Morrow,78,215,4.6,0,,,Jacksonville State,DaJuan Holmes,2004
ol,"Marietta, Georgia",Lassiter,78,310,5.4,0,,,Jacksonville State,Josh Cleaton,2004
lb,"Ellisville, Mississippi",Jones County J.C.,78,230,,1,,,Jackson State,Cornell Blakney,2004
db,"Stone Mountain, Georgia",Stephenson,65,170,4.5,0,,,Alabama State,Lael Harrison,2004
de,"Valdosta, Georgia","",78,210,,0,,,Alabama State,Travis Eberhart,2004
db,"Valdosta, Georgia","",78,180,,0,,,Alabama State,Martain Brown,2004
ol,"Atlanta, Georgia",Therrell,78,320,5.3,1,,,Alabama State,James Brown,2004
wr,"Morristown, New Jersey",Delbarton School,78,180,4.5,1,,,William & Mary,Elliott Mack,2004
dt,"Jackson, Mississippi",Jim Hill,78,300,,1,,,Mississippi Valley State,Nelson Badelle,2004
ol,"Columbia, Mississippi",Pearl River C.C.,78,315,,3,,,UAB,Marcus Lampton,2004
ol,"Ellisville, Mississippi",Jones County J.C.,78,290,,2,,,UAB,Tommie Keyes,2004
ol,"Senatobia, Mississippi",Northwest Mississippi C.C.,78,270,4.9,2,,,Southeastern Louisiana,Terrell Howard,2004
te,"Fork Union, Virginia",Fork Union Military Academy,78,231,,2,,,Vanderbilt,David Carter,2004
rb,"East Brewton, Alabama",W. S. Neal,65,185,4.4,2,5.1,,West Virginia,Alphonso Gross,2004
de,"Jackson, Michigan",Lumen Christi,78,245,4.8,2,5.4,,Colorado,Josh Hunt,2004
rb,"Calhoun, Georgia","",65,205,4.5,0,,,Eastern Kentucky,Adam Patrick,2004
db,"Fort Valley, Georgia",Peach County,65,175,4.4,1,,,Georgia Southern,Roger King,2004
db,"Gainesville, Georgia",Gainesville High School,65,175,4.6,1,,,Jackson State,Stacy Young,2004
rb,"Wilmington, California",Banning,65,210,4.4,2,5.3,,San Jose State,Patrick Perry,2004
qb,"Shrevport, Louisiana",Byrd,65,177,4.5,2,4.9,,Northwestern State,Jeremy Wilburn,2004
rb,"Tyler, Texas",Tyler Lee,65,185,4.5,2,5.4,,Texas A&M,Keondra Smith,2004
ath,"Lake City, Florida",Columbia,78,180,4.4,2,5.2,,Miami (FL),George Timmons,2004
db,"Raleigh, North Carolina",Ravenscroft School,78,190,,2,,,Ball State,Trey Lewis,2004
lb,"Franklin, North Carolina",Franklin,78,220,,2,,,Louisiana-Monroe,Cecil Pollock,2004
lb,"Fayetteville, North Carolina",E. E. Smith,78,210,4.6,2,5.1,,Wake Forest,Aaron Curry,2004
de,"Charlotte, North Carolina",Harding University School,78,225,4.7,2,5.0,,Tulane,Reggie Scott,2004
rb,"McLeansville, North Carolina",Northeast Guilford,65,245,4.7,2,5.0,,Maryland,Matt Deese,2004
rb,"Burlington, North Carolina",Cummings,65,165,4.4,2,5.0,,Marshall,Tony Leath,2004
db,"Natchez, Mississippi","",65,172,4.4,1,,,Southern University,Michael Williams,2004
ol,"Vicksburg, Mississippi","",78,320,5.1,1,,,Grambling State,Michael Smith,2004
qb,"Lumberton, Mississippi","",78,205,,2,,,Marshall,Demone Goins,2004
dt,"Carthage, Mississippi",Thomastown Attendance Center,78,280,5.0,2,5.2,,Alcorn State,JoJuan Johnson,2004
ol,"Hernando, Mississippi","",78,260,5.1,1,,,Alcorn State,Kevin Jones,2004
ol,"Hernando, Mississippi","",78,330,,1,,,Alcorn State,Lekeithric Jackson,2004
db,"Jackson, Mississippi",Jim Hill,78,190,,1,,,Alcorn State,Mario Hannah,2004
ol,"Collins, Mississippi","",78,280,,1,,,Alcorn State,Gary Duckworth,2004
ol,"Corinth, Mississippi","",78,297,,1,,,Jackson State,William Davis,2004
db,"Jonesboro, Georgia","",78,175,4.5,2,5.0,,Georgia Tech,Jamal Lewis,2004
dt,"Ft. Worth, Texas",Dunbar,78,260,4.9,2,5.1,,Houston,Phillip Hunt,2004
ath,"Gainesville, Texas",Gainesville,65,175,4.5,2,5.0,,Iowa State,Chris Brown,2004
rb,"Vicksburg, Mississippi","",65,183,4.4,1,,,Grambling State,Michael Rainey,2004
db,"Jacksonville, Florida",Episcopal High School,78,187,4.5,2,5.0,,UCF,Sha'Reff Rashad,2004
wr,"Tucson, Arizona",Pima C.C.,78,200,4.5,3,,,Purdue,Brian Hare,2004
lb,"Suffolk, Virginia",Nansemond River,78,235,4.7,2,5.2,,Wake Forest,Eric Berry,2004
db,"New Rochelle, New York",New Rochelle,78,180,,2,,,Syracuse,Courtney Greene,2004
lb,"Danvers, Massachusetts",St. John's Prep,78,220,4.6,2,5.3,,Northeastern,Mike Pitt,2004
wr,"Roseville, California",Oakmont,78,205,4.5,2,5.1,,Oregon,James Harris,2004
ol,"Ham Lake, Minnesota",Blaine,78,300,5.4,2,4.9,,Iowa State,Joe Vanstrom,2004
ol,"Manson, Iowa",Northwest Webster,78,330,5.1,2,5.3,,Iowa State,Landon Streit,2004
db,"Baytown, Texas",Tyler Lee,78,200,4.6,2,5.4,,Iowa State,Will Lewis,2004
ol,"Hartley, Iowa",H.M.S.,78,310,5.3,2,5.3,,Iowa State,Kody Kuehl,2004
ath,"New Madrid, Missouri",New Madrid Co Central,65,185,4.4,2,5.1,,Iowa State,Mack Kimble,2004
ol,"Rushville, Nebraska",Rushville High School,78,285,,2,5.0,,Iowa State,Brandon Johnson,2004
db,"Grandview, Missouri",Grandview R2,65,180,4.6,2,5.0,,Iowa State,Brandon Hunley,2004
qb,"Fort Scott, Kansas",Fort Scott C.C.,78,175,4.6,3,,,Iowa State,Terrance Highsmith,2004
db,"Clarksdale, Mississippi",Coahoma C.C.,78,190,4.5,2,,,Iowa State,LaMarcus Hicks,2004
db,"San Marcos, California",Palomar C.C.,78,170,4.4,3,,,Iowa State,Josh Hargis,2004
ol,"Treynor, Iowa",Treynor,78,290,5.5,2,5.4,,Iowa State,Jordan Goos,2004
db,"Coalinga, California",Westhills College,78,200,4.6,2,,,Iowa State,Jerry Gair,2004
te,"Columbus, Montana",Columbus,78,205,4.6,2,5.3,,Wyoming,Christopher Sundberg,2004
lb,"Muscatine, Iowa",Muscatine,78,215,4.7,2,5.2,,Iowa State,Nick Frere,2004
de,"Des Moines, Iowa",Roosevelt,78,240,4.8,2,4.9,,Iowa State,Collins Eboh,2004
dt,"Fort Dodge, Iowa",Iowa Central C.C.,78,315,5.1,3,,,Iowa State,Fabian Dodd,2004
lb,"Wesson, Mississippi",Copiah-Lincoln C.C.,78,245,,2,,,Iowa State,Tim Dobbins,2004
k,"Santa Clarita, California",College of the Canyons,65,180,,2,,,Pittsburgh,Joshua Cummings,2004
wr,"Lehigh Acres, Florida",Lehigh,78,180,4.5,2,5.3,,Pittsburgh,Marcel Pestano,2004
wr,"Albion, New York","",78,200,4.6,2,5.4,,Pittsburgh,Derek Kinder,2004
lb,"Conroe, Texas",Oak Ridge,78,230,4.6,2,5.4,,Texas Tech,Marcus Smith,2004
de,"Stafford, Texas",Dulles,78,270,,3,,,LSU,Tim Washington,2004
db,"Edgard, Louisiana",West St. John,78,160,4.5,2,,,Tulane,Josh Lumar,2004
de,"Senatobia, Mississippi",Northwest Mississippi C.C.,78,260,4.8,2,,,New Mexico,Freddie McGowen,2004
wr,"Conroe, Texas",Oak Ridge,78,170,4.6,2,5.3,,Texas Tech,L. A. Reed,2004
db,"Mattoon, Illinois","",65,178,4.5,1,,,Eastern Illinois,D.J. Walker,2004
ol,"Belleville, Illinois",Belleville West,78,255,5.0,0,,,Eastern Illinois,Sean McPeak,2004
ol,"Mundelein, Illinois",Carmel Catholic,78,290,,1,,,Eastern Illinois,Andrew Cairo-Gross,2004
ol,"Southfield, Michigan",Lathrop Village,78,280,4.9,2,5.4,,Indiana,DeWayne Roland,2004
te,"Amory, Mississippi","",78,242,4.7,2,,,Mississippi State,Linzy Patterson,2004
wr,"La Marque, Texas",La Marque,65,160,4.6,2,5.0,,Baylor,Trey Payne,2004
ath,"La Marque, Texas","",78,185,4.5,2,5.0,,Southern Methodist,Wilton McCray,2004
rb,"McKinney, Texas",McKinney North,65,195,4.4,2,5.2,,Texas Tech,Shannon Woods,2004
dt,"Everman, Texas","",78,265,5.2,2,5.2,,Texas Tech,Brian Jones,2004
db,"Spring Branch, Texas",Smithson Valley,78,190,4.5,2,5.1,,Texas Tech,Lance Fuller,2004
ath,"Taylor, Texas","",65,175,4.4,2,5.1,,Texas Tech,Marcus Bunton,2004
db,"Galveston, Texas",Ball,65,175,4.5,2,5.2,,Texas Tech,Caldwell Brown,2004
dt,"Oroville, California",Butte C.C.,78,270,5.1,3,,,Texas Tech,Brett Bischofberger,2004
ol,"Rowlett, Texas","",78,280,5.1,2,5.2,,Texas Tech,Cody Baker,2004
de,"Fresno, California",Fresno City C.C.,78,260,4.8,3,,,Texas Tech,Deke Bake,2004
ol,"Sherman, Texas","",78,290,5.1,2,5.2,,Texas Tech,Josh Aleman,2004
